Pipeline,Hardware,Build,Platform,OS,buildinfo.project,buildinfo.type,concurrency,buildinfo.time,Ignore?,Machine,datetime,buildinfo.command.0,buildinfo.command.1,VM type,storage,environment.release,environment.initial_cpu.physical_cores,environment.initial_cpu.total_cores,environment.initial_cpu.frequency,environment.initial_memory.total
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,nextcloud_ioswithPython,Swift,1,162.559,,macpro-5,SunMay31024208PDT2020,11.3,11C29,Static,local,19.2.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,nextcloud_ioswithPython,Swift,1,173.001,,macpro-5,SunMay31024208PDT2020,11.3,11C29,Static,local,19.2.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,nextcloud_ioswithPython,Swift,1,181.645,,macpro-5,SunMay31024208PDT2020,11.3,11C29,Static,local,19.2.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,nextcloud_ioswithPython,Swift,1,184.57,,macpro-5,SunMay31024208PDT2020,11.3,11C29,Static,local,19.2.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,nextcloud_ioswithPython,Swift,1,181.28,,macpro-5,SunMay31024208PDT2020,11.3,11C29,Static,local,19.2.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,simplenote-ioswithPython,Swift,1,49.385,,macpro-6,WedJun3072721PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,simplenote-ioswithPython,Swift,1,48.728,,macpro-6,WedJun3072721PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,simplenote-ioswithPython,Swift,1,48.819,,macpro-6,WedJun3072721PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,simplenote-ioswithPython,Swift,1,50.858,,macpro-6,WedJun3072721PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,simplenote-ioswithPython,Swift,1,50.339,,macpro-6,WedJun3072721PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,simplenote-ioswithPython,Swift,1,49.065,,macpro-6,WedJun3072721PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,simplenote-ioswithPython,Swift,1,49.017,,macpro-6,WedJun3072721PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,simplenote-ioswithPython,Swift,1,48.985,,macpro-6,WedJun3072721PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,simplenote-ioswithPython,Swift,1,49.542,,macpro-6,WedJun3072721PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,1,Orka,Catalina,simplenote-ios,Swift,1,83.45517182350159,,macpro-6,WedJun3072721PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,simplenote-ios,Swift,1,46.28496599197388,,macpro-6,WedJun3072721PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,simplenote-ios,Swift,1,45.70782494544983,,macpro-6,WedJun3072721PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,simplenote-ios,Swift,1,45.74568200111389,,macpro-6,WedJun3072721PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,simplenote-ios,Swift,1,47.76699876785278,,macpro-6,WedJun3072721PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,simplenote-ios,Swift,1,47.19643688201904,,macpro-6,WedJun3072721PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,simplenote-ios,Swift,1,46.00520086288452,,macpro-6,WedJun3072721PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,simplenote-ios,Swift,1,45.94660305976868,,macpro-6,WedJun3072721PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,simplenote-ios,Swift,1,45.91494584083557,,macpro-6,WedJun3072721PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,simplenote-ios,Swift,1,46.412442207336426,,macpro-6,WedJun3072721PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,simplenote-ioswithPython,Swift,1,48.092,,macpro-5,WedJun3034115PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,simplenote-ioswithPython,Swift,1,46.727,,macpro-5,WedJun3034115PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,simplenote-ioswithPython,Swift,1,47.063,,macpro-5,WedJun3034115PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,simplenote-ioswithPython,Swift,1,47.435,,macpro-5,WedJun3034115PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,simplenote-ioswithPython,Swift,1,48.84,,macpro-5,WedJun3034115PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,simplenote-ioswithPython,Swift,1,47.581,,macpro-5,WedJun3034115PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,simplenote-ioswithPython,Swift,1,47.819,,macpro-5,WedJun3034115PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,simplenote-ioswithPython,Swift,1,47.671,,macpro-5,WedJun3034115PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,simplenote-ioswithPython,Swift,1,47.56,,macpro-5,WedJun3034115PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,1,Orka,Catalina,simplenote-ios,Swift,1,81.36325192451477,,macpro-5,WedJun3034115PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,simplenote-ios,Swift,1,45.01792001724243,,macpro-5,WedJun3034115PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,simplenote-ios,Swift,1,43.723848819732666,,macpro-5,WedJun3034115PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,simplenote-ios,Swift,1,43.989551305770874,,macpro-5,WedJun3034115PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,simplenote-ios,Swift,1,44.41704869270325,,macpro-5,WedJun3034115PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,simplenote-ios,Swift,1,45.39297580718994,,macpro-5,WedJun3034115PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,simplenote-ios,Swift,1,44.559524059295654,,macpro-5,WedJun3034115PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,simplenote-ios,Swift,1,44.7043080329895,,macpro-5,WedJun3034115PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,simplenote-ios,Swift,1,44.6523540019989,,macpro-5,WedJun3034115PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,simplenote-ios,Swift,1,44.57857823371887,,macpro-5,WedJun3034115PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,simplenote-ioswithPython,Swift,1,49.315,,macpro-6,WedJun3072725PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,simplenote-ioswithPython,Swift,1,49.664,,macpro-6,WedJun3072725PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,simplenote-ioswithPython,Swift,1,49.077,,macpro-6,WedJun3072725PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,simplenote-ioswithPython,Swift,1,49.93,,macpro-6,WedJun3072725PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,simplenote-ioswithPython,Swift,1,51.752,,macpro-6,WedJun3072725PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,simplenote-ioswithPython,Swift,1,49.602,,macpro-6,WedJun3072725PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,simplenote-ioswithPython,Swift,1,49.768,,macpro-6,WedJun3072725PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,simplenote-ioswithPython,Swift,1,49.195,,macpro-6,WedJun3072725PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,simplenote-ioswithPython,Swift,1,49.971,,macpro-6,WedJun3072725PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,1,Orka,Catalina,simplenote-ios,Swift,1,84.06496524810791,,macpro-6,WedJun3072725PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,simplenote-ios,Swift,1,46.25761079788208,,macpro-6,WedJun3072725PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,simplenote-ios,Swift,1,46.57745003700256,,macpro-6,WedJun3072725PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,simplenote-ios,Swift,1,45.97867798805237,,macpro-6,WedJun3072725PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,simplenote-ios,Swift,1,46.88742923736572,,macpro-6,WedJun3072725PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,simplenote-ios,Swift,1,48.54967713356018,,macpro-6,WedJun3072725PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,simplenote-ios,Swift,1,46.512537717819214,,macpro-6,WedJun3072725PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,simplenote-ios,Swift,1,46.68128705024719,,macpro-6,WedJun3072725PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,simplenote-ios,Swift,1,46.102555990219116,,macpro-6,WedJun3072725PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,simplenote-ios,Swift,1,46.79176712036133,,macpro-6,WedJun3072725PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,talk_ioswithPython,Swift,1,182.816,,macpro-5,WedJun3041806PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,talk_ioswithPython,Swift,1,183.501,,macpro-5,WedJun3041806PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,talk_ioswithPython,Swift,1,183.615,,macpro-5,WedJun3041806PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,talk_ioswithPython,Swift,1,183.343,,macpro-5,WedJun3041806PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,talk_ioswithPython,Swift,1,184.712,,macpro-5,WedJun3041806PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,talk_ioswithPython,Swift,1,197.804,,macpro-5,WedJun3041806PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,talk_ioswithPython,Swift,1,204.046,,macpro-5,WedJun3041806PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,talk_ioswithPython,Swift,1,204.493,,macpro-5,WedJun3041806PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,talk_ioswithPython,Swift,1,206.711,,macpro-5,WedJun3041806PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,1,Orka,Catalina,talk_ios,Swift,1,202.35320496559143,,macpro-5,WedJun3041806PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,talk_ios,Swift,1,180.1724328994751,,macpro-5,WedJun3041806PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,talk_ios,Swift,1,180.80882096290588,,macpro-5,WedJun3041806PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,talk_ios,Swift,1,180.94146299362183,,macpro-5,WedJun3041806PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,talk_ios,Swift,1,180.51470685005188,,macpro-5,WedJun3041806PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,talk_ios,Swift,1,181.68194103240967,,macpro-5,WedJun3041806PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,talk_ios,Swift,1,194.95828700065613,,macpro-5,WedJun3041806PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,talk_ios,Swift,1,201.11421513557434,,macpro-5,WedJun3041806PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,talk_ios,Swift,1,201.42616510391235,,macpro-5,WedJun3041806PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,talk_ios,Swift,1,203.16033816337585,,macpro-5,WedJun3041806PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,talk_ioswithPython,Swift,1,176.022,,macpro-6,WedJun3080528PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,talk_ioswithPython,Swift,1,176.942,,macpro-6,WedJun3080528PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,talk_ioswithPython,Swift,1,176.791,,macpro-6,WedJun3080528PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,talk_ioswithPython,Swift,1,176.279,,macpro-6,WedJun3080528PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,talk_ioswithPython,Swift,1,176.69,,macpro-6,WedJun3080528PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,talk_ioswithPython,Swift,1,186.214,,macpro-6,WedJun3080528PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,talk_ioswithPython,Swift,1,195.766,,macpro-6,WedJun3080528PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,talk_ioswithPython,Swift,1,196.069,,macpro-6,WedJun3080528PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,talk_ioswithPython,Swift,1,196.895,,macpro-6,WedJun3080528PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,1,Orka,Catalina,talk_ios,Swift,1,193.31900787353516,,macpro-6,WedJun3080528PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,talk_ios,Swift,1,173.4190158843994,,macpro-6,WedJun3080528PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,talk_ios,Swift,1,174.35566401481628,,macpro-6,WedJun3080528PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,talk_ios,Swift,1,174.1917691230774,,macpro-6,WedJun3080528PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,talk_ios,Swift,1,173.5813901424408,,macpro-6,WedJun3080528PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,talk_ios,Swift,1,173.9516749382019,,macpro-6,WedJun3080528PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,talk_ios,Swift,1,183.3477020263672,,macpro-6,WedJun3080528PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,talk_ios,Swift,1,193.10123920440674,,macpro-6,WedJun3080528PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,talk_ios,Swift,1,193.09068298339844,,macpro-6,WedJun3080528PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,talk_ios,Swift,1,193.97742223739624,,macpro-6,WedJun3080528PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,talk_ioswithPython,Swift,1,183.12,,macpro-5,WedJun3041832PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,talk_ioswithPython,Swift,1,188.919,,macpro-5,WedJun3041832PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,talk_ioswithPython,Swift,1,187.601,,macpro-5,WedJun3041832PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,talk_ioswithPython,Swift,1,186.553,,macpro-5,WedJun3041832PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,talk_ioswithPython,Swift,1,187.549,,macpro-5,WedJun3041832PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,7,Orka,Catalina,talk_ioswithPython,Swift,1,204.271,,macpro-5,WedJun3041832PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,8,Orka,Catalina,talk_ioswithPython,Swift,1,207.062,,macpro-5,WedJun3041832PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,9,Orka,Catalina,talk_ioswithPython,Swift,1,207.517,,macpro-5,WedJun3041832PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,10,Orka,Catalina,talk_ioswithPython,Swift,1,205.55,,macpro-5,WedJun3041832PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,1,Orka,Catalina,talk_ios,Swift,1,201.5683650970459,,macpro-5,WedJun3041832PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,2,Orka,Catalina,talk_ios,Swift,1,180.5408856868744,,macpro-5,WedJun3041832PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,3,Orka,Catalina,talk_ios,Swift,1,186.25821995735168,,macpro-5,WedJun3041832PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,4,Orka,Catalina,talk_ios,Swift,1,184.8741009235382,,macpro-5,WedJun3041832PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,5,Orka,Catalina,talk_ios,Swift,1,183.706552028656,,macpro-5,WedJun3041832PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
CatalinaOrkaMac Pro 12C 64GB66,Mac Pro 12C 64GB,6,Orka,Catalina,talk_ios,Swift,1,184.77593398094177,,macpro-5,WedJun3041832PDT2020,11.3.1,11C505,Static,local,19.4.0,6,6,,14.3057
